,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
10,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,0,7,0,0,10,1,0,0,4,1,2,4,2,9431809.28292381,302166238.5184221,261300000.0,186.00408999547443,0.0026991781727732428
11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,7,0,0,9,2,4,0,7,0,4,0,4,28874205.031523876,315794768.3077128,61400000.0,488.62185672827553,0.012747140935208326
12,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,3,0,0,7,0,0,10,2,1,1,7,4,3,7,2,438197.55737976305,372800517.8293338,213300000.0,20.08445737584497,2.347199163333143e-05
13,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,8,0,0,6,5,5,0,0,1,48147903.20532637,157826595.58831865,515700000.0,0.0,0.03354520637414777
14,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,6,0,3,9,2,0,6,7,2,3,7,3,15958852.195488226,395519310.4576005,176700000.0,0.0,0.016515177740887947
15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,7,0,0,9,2,0,7,7,2,3,0,0,84126952.8185471,218312282.49529594,115300000.0,1624.1016178924465,0.008729293058694429
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,6,0,4,0,2,0,4,0,975445688.7125722,222971508.32566202,0.0,0.0,1.1849118446525524
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,10,2,7,0,7,7,1,7,1,102589012.15790048,363957455.7924557,0.0,0.0,0.08291068493277434
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,8,0,0,9,6,1,3,2,2,3,4,2,80333798.50794637,367661631.807513,0.0,2168.611540095089,0.015909443171600767
19,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,7,0,0,7,4,0,9,2,7,2,7,0,3,0,6,9831979.577601198,426571474.8733058,92100000.0,166.0196920072723,0.004384900359418319
20,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,6,6,0,0,3,733469338.5015723,127979654.93014383,146000000.0,0.0,0.48780937565789456
21,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,7,0,0,9,3,6,3,2,3,3,0,1,68389700.52323116,278265563.4745164,146000000.0,891.3663226635681,0.007690138655123752
22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,9,0,0,0,1,3,0,1,2,129644646.172418,210931543.90493613,286800000.0,0.0,0.13673416282263523
23,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,2,0,0,7,0,0,9,3,0,2,0,5,3,0,3,2435539.3633774943,267014350.38826692,856400000.0,0.0,0.003244799922458823
24,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,3,3,0,0,7,0,0,10,3,0,6,0,7,1,5,0,0.0,286683962.6321777,419100000.0,0.0,0.0
25,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,6,0,0,4,2,5,2,0,0,3120574706.484553,123295002.73503405,92100000.0,43468.22114421047,0.19191679432420336
26,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,7,0,0,8,0,0,0,6,4,0,0,5,121389706.01043046,214015827.96808934,146000000.0,2055.824113474823,0.05528214504744878
27,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,0,0,3,0,6,0,0,7,0,2,2,0,0,390277619.7940867,172649152.31608176,92100000.0,16576.240747426742,0.03282752066887925
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,9,3,0,7,1,5,0,0,0,128287591.97535928,218428870.21495014,0.0,4730.523721666153,0.016807733708735027
29,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,0,6,0,3,6,0,0,4,0,5,0,0,0,126441046.75664212,220620396.00744176,213300000.0,0.0,0.15656929994241706
30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,5,0,0,8,0,0,1,6,2,0,0,3,340863337.13162076,192915486.08927414,30700000.0,10710.792118942589,0.04359613498991759
31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,7,0,0,9,4,0,1,4,4,0,0,5,85376213.98467427,256435248.62579238,30700000.0,0.0,0.08425871454930535
32,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,9,0,0,0,6,4,0,0,2,124806612.43359336,200971048.73462403,363800000.0,0.0,0.13279470909039773
33,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,7,0,0,9,3,0,0,5,3,2,0,1,48773887.30128241,222091298.32760763,176700000.0,380.2034509195175,0.003533770046416982
34,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,3,3,0,0,7,0,0,10,3,0,7,0,7,1,1,0,6432005.508246868,276918147.1033105,303800000.0,242.53831588351642,0.0007453926660986483
35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,2,7,1,5,0,0,3,1346805851.6390443,133381586.7155442,84600000.0,55822.82998124233,0.10393601256318823
36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,7,7,0,9,5,0,2,1,7,3,4,6,41189139.490998335,436026681.2540508,30700000.0,1395.9264442701185,0.0063826412362813474
37,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,9,3,0,1,3,3,0,5,2,93585317.68836996,233429044.18162155,146000000.0,0.0,0.06900558406733316
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,9,0,0,0,6,4,0,0,0,250149290.4173339,180663165.5978126,84600000.0,8463.286940159622,0.03891883388048506
39,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,6,0,0,4,2,2,2,0,0,3224607504.24997,118723689.21770734,61400000.0,47942.2494058029,0.19993253283130571
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,7,0,0,1,1,3,0,0,3,3935552074.9918175,129290089.87052128,0.0,39112.91334187868,0.24692224732835658
41,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,0,0,9,0,0,6,6,5,0,3,0,150988283.56534696,234042993.12185854,61400000.0,0.0,0.1407928908354235
42,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,1,1,0,0,6,0,0,3,2,5,0,0,0,2865615776.9681835,131995570.70660943,92100000.0,32157.115574646046,0.1736936428414383
43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,1,0,6,6,3,3,0,0,1247007091.2318568,173182107.66005918,30700000.0,53722.744500324,0.09482803587385664
44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,3,0,9,0,0,4,1,5,0,3,0,581348470.0791365,244036164.01619822,30700000.0,0.0,0.37548824863527613
45,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,9,4,0,2,3,3,1,7,2,27642082.443361353,282847933.9838586,261300000.0,0.0,0.024693256461498933
46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,7,0,0,9,3,0,0,0,9,7,0,0,52497834.12612225,251296015.8553983,115300000.0,2189.5446110678654,0.007256433315275688
47,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,0,6,3,3,0,0,0,166647033.53823256,167127901.7270794,248500000.0,0.0,0.11389245183362197
48,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,3,0,0,0,5,0,0,9,3,5,3,4,7,0,0,0,27607292.389049552,213081555.96735764,515700000.0,1127.0639145874234,0.002342408306548489
49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,1,0,0,6,0,0,2,1,5,0,0,0,2901985374.3015614,128673730.859241,61400000.0,33571.07232433892,0.17771186246020051
50,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,0,5,0,0,9,3,0,1,3,5,0,0,0,83613740.72211906,193180555.8416639,176700000.0,3729.5592134240997,0.007011496573143171
51,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,5,0,0,6,0,0,3,8,2,0,0,0,189039281.25744143,127690324.05259141,297900000.0,4603.176924503999,0.028152505088909912
52,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,3,0,0,7,0,0,9,6,0,5,3,6,2,0,2,2439730.2446180377,293311855.75108105,297900000.0,39.762721249981865,0.0011718023614586896
53,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,4,0,0,0,3,0,0,6,2,0,2,2,2,0,0,0,163071872.1665053,129921298.14135137,297900000.0,6057.2817638115885,0.012542558835742023
54,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,0,7,0,5,3,0,0,1048815108.0829568,137863710.3464021,61400000.0,45382.995633490085,0.0791855212397575
55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,5,0,0,6,1,0,4,0,2,0,4,0,1148026712.4488451,209392827.56804365,30700000.0,0.0,1.4057245884844658
56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,7,0,0,0,6,1,0,0,0,790946159.5884954,216924329.4354381,30700000.0,0.0,1.0002161445824573
57,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,0,1,3,5,0,0,0,228969043.72371888,116175836.57661623,146000000.0,7934.708385726315,0.01755787388300208
58,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,8,0,0,1,6,4,0,4,0,1106502911.8243113,139520696.6236065,61400000.0,36998.74238727018,0.10304214209611404
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,7,0,0,1,1,3,0,3,0,2625803979.6057286,128763179.85339975,0.0,55583.43973402496,0.23650361869900402
60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,9,3,0,0,0,6,0,3,0,111070922.81081185,231896406.14030674,84600000.0,3872.3188239552005,0.016150471554922538
61,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,1,1,0,0,0,0,0,169589053.854434,127755439.26351684,279200000.0,0.0,0.09972704530432991
62,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,5,0,0,8,0,0,1,5,2,0,0,0,447257496.9184669,156127606.46983537,61400000.0,4230.894094729584,0.027992733977246387
63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,9,0,0,3,2,5,3,3,0,669932523.872543,219297718.2180007,30700000.0,0.0,0.439216117019181
64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,7,1,4,0,2,0,1579464437.5837376,136212150.04084435,30700000.0,66684.3761195617,0.14280443797509262
65,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,6,0,0,9,3,0,4,7,5,0,0,0,23138217.84917881,181423194.52836874,729100000.0,423.03481674787446,0.008136792676075467
66,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,3,3,0,0,7,0,0,9,3,0,1,0,4,2,4,0,2422966.719655862,268581079.38269544,419100000.0,81.91946934967758,0.0003857016013215456
67,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,6,0,0,10,3,0,2,0,4,1,0,2,8832964.09427936,252635576.3418833,297900000.0,0.0,0.006352325223456705
68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,5,4,0,0,0,4091532730.314023,59822611.12810178,61400000.0,47188.79018577842,0.24666004182515433
69,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,2,7,0,0,0,1042827192.2233956,99098117.66244948,61400000.0,0.0,0.6526991075911676
70,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,4,0,0,7,0,0,1,0,4,0,0,0,204330665.11709067,103927424.13149813,267200000.0,6411.465610005065,0.021949808625700472
71,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,6,0,0,4,0,0,0,0,0,803429277.0980563,94452566.68108755,402100000.0,0.0,0.709010936150247
72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,5,4,0,9,5,7,7,0,5,0,7,1,43255743.22815131,403308933.83236,30700000.0,771.5144024322042,0.01644392490400657
73,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,7,0,0,7,3,0,3,2,5,0,0,0,157213468.9601701,210099693.31232303,61400000.0,6281.306701434776,0.01955983719133299
74,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,9,3,7,4,3,4,0,0,0,165832878.7882613,209556859.26710173,115300000.0,5239.333028225472,0.012872197953141444
75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,3,0,7,0,0,1,0,4,0,0,0,912380351.6597981,216745375.8682854,30700000.0,0.0,0.9270863465545842
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,7,0,0,1,2,4,0,0,0,1434377285.8214405,144094428.33822024,0.0,29271.69911340291,0.3644707765066872
77,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,6,0,0,6,0,0,1,2,2,0,0,0,2863110966.63188,152151913.2196886,61400000.0,30990.9580441949,0.189990970181835
78,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,4,6,5,0,0,0,620840188.5964196,109225102.5682357,261300000.0,12960.363843816012,0.14137705107856557
79,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,0,6,5,0,9,0,1,3,1,4,3,9,0,5384051.609377824,364725503.7220392,213300000.0,0.0,0.0053724483007597055
80,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,10,0,0,9,0,4,4,3,4,0,0,0,136508301.98742467,207491542.30193892,146000000.0,4019.0886320278937,0.013453945412791771
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,7,0,0,0,1,5,0,3,0,2668254459.339672,119596092.41314128,0.0,56021.76651288185,0.2399284693372966
82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,6,0,0,6,0,3,1,5,0,0,0,0,2696697576.172518,177509473.94746268,30700000.0,24539.264674644743,0.16587393161215971
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,1,4,0,2,0,2901636293.2054753,117615822.13370782,0.0,117177.99737189151,0.33435172408445846
84,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,8,1,0,4,1,5,0,0,0,157289946.71807784,153273495.27675265,454300000.0,2743.800820836153,0.06425444969440126
85,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,4,1,5,0,0,0,749838954.3614333,127462800.91335899,230600000.0,0.0,0.9095117363061289
86,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,6,1,4,0,0,0,1093495083.310136,93586721.80551168,146000000.0,45682.47599559316,0.08157875641427263
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,9,5,0,3,6,4,0,7,0,443386396.3072423,300717516.60798126,0.0,0.0,0.2862039462131485
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,6,0,0,10,5,0,3,1,5,0,0,2,333548295.8190123,272749670.1961453,0.0,3656.181251454157,0.021361479302342463
89,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,3,0,4,0,0,9,0,0,1,1,5,0,0,0,72286024.4597015,160954873.30670813,432800000.0,0.0,0.04696421884417795
90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,5,0,0,1,5,0,0,1,1354635888.9773474,151726084.69452083,30700000.0,57923.79877317819,0.11034601747512258
91,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,9,4,0,1,0,4,0,7,0,45799156.2292344,210191779.13497338,394500000.0,0.0,0.03705372838147255
92,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7,0,1,9,0,0,4,6,4,0,0,0,157583478.33032486,199969851.98909622,236500000.0,1984.5830702698981,0.061470628329397856
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,9,0,0,6,1,5,0,0,2,3716367718.6438837,155868704.98745906,0.0,14849.450403988778,0.6587187547118647
94,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,4,4,0,0,0,395170635.18775475,100888500.75003032,363800000.0,0.0,0.260747318777939
95,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,5,0,0,6,0,0,1,1,5,0,0,0,194398597.36860418,157796148.98537096,176700000.0,0.0,0.21515858078604475
96,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,2,0,0,6,0,0,1,0,2,0,0,0,279431051.7576598,88120637.37412812,729100000.0,5684.966217043391,0.06856746469419095
97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,2,0,2,0,0,0,2670016492.1323647,88864112.00581628,30700000.0,71168.53739453165,0.19827076797255896
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,9,0,0,4,6,4,0,0,0,3716367718.6438837,144313238.7545874,0.0,35731.490034598,0.21957291823728825
99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,4,0,0,1,5,0,0,1,158514703.60841054,192455992.27837944,84600000.0,0.0,0.15045081743006966
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,1,0,0,9,3,0,0,7,4,0,0,0,1121696038.6713698,274547185.2152719,0.0,0.0,0.7273289219454094
101,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,3,0,0,0,460002406.92830896,80920091.38669465,431100000.0,8093.550688535841,0.10167632823348965
102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,7,7,0,9,4,0,6,0,4,5,4,6,41189139.490998335,439799636.1091028,30700000.0,676.8128214642999,0.019147923708844043
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,9,0,0,0,6,4,0,3,0,530593192.99817663,194147740.24913442,0.0,8219.126020932954,0.04127487259515913
104,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,3,0,7,0,0,9,0,0,0,1,5,0,3,0,54824055.88745804,204335334.73361874,432800000.0,0.0,0.0439817281340177
105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,7,0,0,1,1,4,0,0,0,2422395044.897733,99739757.34079853,30700000.0,49511.55832106256,0.20318379635011535
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,6,4,0,0,0,5,0,3,0,1003015690.9387466,220726851.92830005,0.0,0.0,1.2664843943011086
107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,3,9,0,0,1,1,5,0,0,0,261281863.26492107,215679758.0360575,84600000.0,4531.103775039008,0.09035490752803209
108,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,7,0,0,9,0,0,0,6,5,0,3,0,47020167.6622134,170403562.34904867,810100000.0,0.0,0.022818422199258257
109,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,2059062371.5869381,86208262.75486389,61400000.0,22219.97791456355,0.40330782764703454
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,7,0,9,4,0,0,1,5,0,7,0,87356852.2134722,323365260.48780525,0.0,3410.5148075585075,0.009051327471573417
111,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,10,0,0,0,2,5,0,0,0,1058385841.2835177,105676761.15077297,146000000.0,36442.56312687432,0.09902171806261442
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,7,0,0,1,2,4,0,0,0,4262451773.5695467,97093530.94136535,0.0,62206.893210574824,0.2712661221186208
113,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,1,5,0,0,682464271.7442808,119178183.28502084,267200000.0,0.0,0.4291406381023947
114,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,808020882.0096775,44206724.542503186,554000000.0,26302.385988711794,0.08791850679252333
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,1,4,0,0,0,4867873521.377089,60562309.16254651,0.0,81256.99626430048,0.3033869546292083
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,7,9,3,0,0,7,4,0,0,0,899364156.4121338,282778972.4491266,0.0,0.0,0.5837962412626054
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,7,0,0,1,1,4,0,0,0,1434377285.8214405,159436339.72237402,0.0,60372.879421393496,0.1214902588355624
118,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,4,0,0,9,0,0,2,7,5,3,0,0,94823850.38569272,161881382.36746526,297900000.0,1140.5421486863652,0.020117608147056022
119,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,7,0,0,10,3,0,2,0,6,0,7,0,14522602.947521657,216378650.16006678,382500000.0,679.1251003988098,0.0012114672263159243
120,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,7,0,4,0,0,0,4091532730.314023,60749204.10081557,61400000.0,22879.41342340772,0.739980125475463
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,7,0,9,4,0,3,1,5,5,7,0,86359644.40054682,456405143.85143876,0.0,0.0,0.07498145569889926
122,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,7,6,0,0,1,3,0,0,0,350983188.06050956,162324638.86898845,115300000.0,9526.538385343412,0.057565220426841285
123,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,7,0,0,9,0,0,2,7,5,3,0,0,56759673.722137794,214533160.13236493,351800000.0,1555.9460867120042,0.011010512890470172
124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,6,0,0,8,0,0,0,1,4,0,3,0,490613045.01337034,182723857.27017093,30700000.0,6696.9699870878485,0.034758545013613376
125,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,3,0,0,6,0,0,2,1,2,0,0,0,127098251.03065191,101443419.56951869,638600000.0,2533.7447990936403,0.03426835115804526
126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,10,0,0,2,1,4,0,3,0,1168371985.851736,137627326.9360014,84600000.0,38684.157759211324,0.11244989406362928
127,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,9,0,0,1,6,3,0,0,0,219418070.04496577,143956778.28216785,205800000.0,0.0,0.25218749137289237
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,7,0,0,7,3,0,1,1,5,0,0,1,887206901.6842848,271382219.175435,0.0,0.0,1.1250578621086766
129,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,610816038.9187213,54326804.44181275,515700000.0,12804.064392047234,0.1379822289787436
